CONSTRAINT_CATALOG,CONSTRAINT_SCHEMA,CONSTRAINT_NAME,TABLE_SCHEMA,TABLE_NAME,CONSTRAINT_TYPE
def,magento,MAGENTO_CATPERMISSIONS_IDX_CTGR_ID_WS_ID_CSTR_GROUP_ID,magento,magento_catalogpermissions_index,UNIQUE
def,magento,MAGENTO_CATPERMISSIONS_IDX_PRD_PRD_ID_STORE_ID_CSTR_GROUP_ID,magento,magento_catalogpermissions_index_product,UNIQUE
def,magento,MAGENTO_CATPERMISSIONS_IDX_PRD_PRD_ID_STORE_ID_CSTR_GROUP_ID,magento,magento_catalogpermissions_index_product_replica,UNIQUE
def,magento,MAGENTO_CATPERMISSIONS_IDX_PRD_TMP_PRD_ID_STORE_ID_CSTR_GROUP_ID,magento,magento_catalogpermissions_index_product_tmp,UNIQUE
def,magento,MAGENTO_CATPERMISSIONS_IDX_CTGR_ID_WS_ID_CSTR_GROUP_ID,magento,magento_catalogpermissions_index_replica,UNIQUE
def,magento,MAGENTO_CATPERMISSIONS_IDX_CTGR_ID_WS_ID_CSTR_GROUP_ID,magento,magento_catalogpermissions_index_tmp,UNIQUE
def,magento,PRIMARY,magento,magento_customerbalance,"PRIMARY KEY"
def,magento,MAGENTO_CUSTOMERBALANCE_CUSTOMER_ID_WEBSITE_ID,magento,magento_customerbalance,UNIQUE
def,magento,MAGENTO_CUSTOMERBALANCE_CUSTOMER_ID_CUSTOMER_ENTITY_ENTITY_ID,magento,magento_customerbalance,"FOREIGN KEY"
def,magento,MAGENTO_CUSTOMERBALANCE_WEBSITE_ID_STORE_WEBSITE_WEBSITE_ID,magento,magento_customerbalance,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_customerbalance_history,"PRIMARY KEY"
def,magento,FK_2F00673A61BFB69DB9566CB6D775C80B,magento,magento_customerbalance_history,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_customercustomattributes_sales_flat_order,"PRIMARY KEY"
def,magento,FK_E3B93E92D5321FB267FA7CF9818B862A,magento,magento_customercustomattributes_sales_flat_order,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_customercustomattributes_sales_flat_order_address,"PRIMARY KEY"
def,magento,FK_16AD7FB31D74E6482A0A134C553F0177,magento,magento_customercustomattributes_sales_flat_order_address,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_customercustomattributes_sales_flat_quote,"PRIMARY KEY"
def,magento,MAGENTO_CSTRCUSTOMATTRS_SALES_FLAT_QUOTE_ENTT_ID_QUOTE_ENTT_ID,magento,magento_customercustomattributes_sales_flat_quote,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_customercustomattributes_sales_flat_quote_address,"PRIMARY KEY"
def,magento,FK_AADF6B0F92C452C82D02E232341ADB1B,magento,magento_customercustomattributes_sales_flat_quote_address,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_customersegment_customer,"PRIMARY KEY"
def,magento,MAGENTO_CSTRSEGMENT_CSTR_SEGMENT_ID_WS_ID_CSTR_ID,magento,magento_customersegment_customer,UNIQUE
def,magento,FK_EBEC494F27927B723C3896E3466DBF6B,magento,magento_customersegment_customer,"FOREIGN KEY"
def,magento,MAGENTO_CSTRSEGMENT_CSTR_CSTR_ID_CSTR_ENTT_ENTT_ID,magento,magento_customersegment_customer,"FOREIGN KEY"
def,magento,MAGENTO_CSTRSEGMENT_CSTR_WS_ID_STORE_WS_WS_ID,magento,magento_customersegment_customer,"FOREIGN KEY"
def,magento,FK_3E7684FB6181C81446A1567EA3D3975E,magento,magento_customersegment_event,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_customersegment_segment,"PRIMARY KEY"
def,magento,PRIMARY,magento,magento_customersegment_website,"PRIMARY KEY"
def,magento,FK_A519424B18F07BA7FB739ED68979A688,magento,magento_customersegment_website,"FOREIGN KEY"
def,magento,MAGENTO_CSTRSEGMENT_WS_WS_ID_STORE_WS_WS_ID,magento,magento_customersegment_website,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_giftcard_amount,"PRIMARY KEY"
def,magento,MAGENTO_GIFTCARD_AMOUNT_ATTRIBUTE_ID_EAV_ATTRIBUTE_ATTRIBUTE_ID,magento,magento_giftcard_amount,"FOREIGN KEY"
def,magento,MAGENTO_GIFTCARD_AMOUNT_WEBSITE_ID_STORE_WEBSITE_WEBSITE_ID,magento,magento_giftcard_amount,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_giftcardaccount,"PRIMARY KEY"
def,magento,MAGENTO_GIFTCARDACCOUNT_WEBSITE_ID_STORE_WEBSITE_WEBSITE_ID,magento,magento_giftcardaccount,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_giftcardaccount_history,"PRIMARY KEY"
def,magento,FK_245B3CFF19EAF3077D3E0C5416773ECA,magento,magento_giftcardaccount_history,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_giftcardaccount_pool,"PRIMARY KEY"
def,magento,PRIMARY,magento,magento_giftregistry_data,"PRIMARY KEY"
def,magento,FK_16C9215492169187823D7D59D417E563,magento,magento_giftregistry_data,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_giftregistry_entity,"PRIMARY KEY"
def,magento,FK_AC6F6DB40013C09CA44DFBC3453C4954,magento,magento_giftregistry_entity,"FOREIGN KEY"
def,magento,MAGENTO_GIFTREGISTRY_ENTITY_WEBSITE_ID_STORE_WEBSITE_WEBSITE_ID,magento,magento_giftregistry_entity,"FOREIGN KEY"
def,magento,MAGENTO_GIFTREGISTRY_ENTT_CSTR_ID_CSTR_ENTT_ENTT_ID,magento,magento_giftregistry_entity,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_giftregistry_item,"PRIMARY KEY"
def,magento,FK_BAC522E38736441C84A365FDA8A89F3D,magento,magento_giftregistry_item,"FOREIGN KEY"
def,magento,MAGENTO_GIFTREGISTRY_ITEM_PRD_ID_SEQUENCE_PRD_SEQUENCE_VAL,magento,magento_giftregistry_item,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_giftregistry_item_option,"PRIMARY KEY"
def,magento,FK_3D1D15BFE3A8590F21C1F66D980C9728,magento,magento_giftregistry_item_option,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_giftregistry_label,"PRIMARY KEY"
def,magento,FK_CAC7838B0DC6D41132DD885A80780A1E,magento,magento_giftregistry_label,"FOREIGN KEY"
def,magento,MAGENTO_GIFTREGISTRY_LABEL_STORE_ID_STORE_STORE_ID,magento,magento_giftregistry_label,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_giftregistry_person,"PRIMARY KEY"
def,magento,FK_3BD5033D7C543D4739AB16D2DDAF3417,magento,magento_giftregistry_person,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_giftregistry_type,"PRIMARY KEY"
def,magento,PRIMARY,magento,magento_giftregistry_type_info,"PRIMARY KEY"
def,magento,FK_1A0B820718598BAC128535E2B6348C48,magento,magento_giftregistry_type_info,"FOREIGN KEY"
def,magento,MAGENTO_GIFTREGISTRY_TYPE_INFO_STORE_ID_STORE_STORE_ID,magento,magento_giftregistry_type_info,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_giftwrapping,"PRIMARY KEY"
def,magento,PRIMARY,magento,magento_giftwrapping_store_attributes,"PRIMARY KEY"
def,magento,FK_8048F7FF66F3AAB2D429C60D0E4F8A58,magento,magento_giftwrapping_store_attributes,"FOREIGN KEY"
def,magento,MAGENTO_GIFTWRAPPING_STORE_ATTRIBUTES_STORE_ID_STORE_STORE_ID,magento,magento_giftwrapping_store_attributes,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_giftwrapping_website,"PRIMARY KEY"
def,magento,FK_9F4CF77669BFC319A247D8AB96B440B9,magento,magento_giftwrapping_website,"FOREIGN KEY"
def,magento,MAGENTO_GIFTWRAPPING_WEBSITE_WEBSITE_ID_STORE_WEBSITE_WEBSITE_ID,magento,magento_giftwrapping_website,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_invitation,"PRIMARY KEY"
def,magento,MAGENTO_INVITATION_CUSTOMER_ID_CUSTOMER_ENTITY_ENTITY_ID,magento,magento_invitation,"FOREIGN KEY"
def,magento,MAGENTO_INVITATION_GROUP_ID_CUSTOMER_GROUP_CUSTOMER_GROUP_ID,magento,magento_invitation,"FOREIGN KEY"
def,magento,MAGENTO_INVITATION_REFERRAL_ID_CUSTOMER_ENTITY_ENTITY_ID,magento,magento_invitation,"FOREIGN KEY"
def,magento,MAGENTO_INVITATION_STORE_ID_STORE_STORE_ID,magento,magento_invitation,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_invitation_status_history,"PRIMARY KEY"
def,magento,FK_9221D90F23B9A75B6A9E48D763D01D02,magento,magento_invitation_status_history,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_invitation_track,"PRIMARY KEY"
def,magento,MAGENTO_INVITATION_TRACK_INVITER_ID_REFERRAL_ID,magento,magento_invitation_track,UNIQUE
def,magento,MAGENTO_INVITATION_TRACK_INVITER_ID_CUSTOMER_ENTITY_ENTITY_ID,magento,magento_invitation_track,"FOREIGN KEY"
def,magento,MAGENTO_INVITATION_TRACK_REFERRAL_ID_CUSTOMER_ENTITY_ENTITY_ID,magento,magento_invitation_track,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_logging_event,"PRIMARY KEY"
def,magento,MAGENTO_LOGGING_EVENT_USER_ID_ADMIN_USER_USER_ID,magento,magento_logging_event,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_logging_event_changes,"PRIMARY KEY"
def,magento,FK_D29B0056693455AC9AC172C00D82F9D9,magento,magento_logging_event_changes,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_operation,"PRIMARY KEY"
def,magento,MAGENTO_OPERATION_BULK_UUID_MAGENTO_BULK_UUID,magento,magento_operation,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_reminder_rule,"PRIMARY KEY"
def,magento,FK_81ACD87B0CB5AB8CC9B8D0B05F30FBB8,magento,magento_reminder_rule,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_reminder_rule_coupon,"PRIMARY KEY"
def,magento,FK_FA39D6431E86747002D2933B525577A3,magento,magento_reminder_rule_coupon,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_reminder_rule_log,"PRIMARY KEY"
def,magento,MAGENTO_REMINDER_RULE_LOG_RULE_ID_MAGENTO_REMINDER_RULE_RULE_ID,magento,magento_reminder_rule_log,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_reminder_rule_website,"PRIMARY KEY"
def,magento,MAGENTO_REMINDER_RULE_WS_RULE_ID_MAGENTO_REMINDER_RULE_RULE_ID,magento,magento_reminder_rule_website,"FOREIGN KEY"
def,magento,MAGENTO_REMINDER_RULE_WS_WS_ID_STORE_WS_WS_ID,magento,magento_reminder_rule_website,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_reminder_template,"PRIMARY KEY"
def,magento,MAGENTO_REMINDER_TEMPLATE_RULE_ID_MAGENTO_REMINDER_RULE_RULE_ID,magento,magento_reminder_template,"FOREIGN KEY"
def,magento,MAGENTO_REMINDER_TEMPLATE_TEMPLATE_ID_EMAIL_TEMPLATE_TEMPLATE_ID,magento,magento_reminder_template,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_reward,"PRIMARY KEY"
def,magento,MAGENTO_REWARD_CUSTOMER_ID_WEBSITE_ID,magento,magento_reward,UNIQUE
def,magento,MAGENTO_REWARD_CUSTOMER_ID_CUSTOMER_ENTITY_ENTITY_ID,magento,magento_reward,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_reward_history,"PRIMARY KEY"
def,magento,MAGENTO_REWARD_HISTORY_REWARD_ID_MAGENTO_REWARD_REWARD_ID,magento,magento_reward_history,"FOREIGN KEY"
def,magento,MAGENTO_REWARD_HISTORY_STORE_ID_STORE_STORE_ID,magento,magento_reward_history,"FOREIGN KEY"
def,magento,MAGENTO_REWARD_HISTORY_WEBSITE_ID_STORE_WEBSITE_WEBSITE_ID,magento,magento_reward_history,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_reward_rate,"PRIMARY KEY"
def,magento,MAGENTO_REWARD_RATE_WEBSITE_ID_CUSTOMER_GROUP_ID_DIRECTION,magento,magento_reward_rate,UNIQUE
def,magento,MAGENTO_REWARD_RATE_WEBSITE_ID_STORE_WEBSITE_WEBSITE_ID,magento,magento_reward_rate,"FOREIGN KEY"
def,magento,MAGENTO_REWARD_SALESRULE_RULE_ID,magento,magento_reward_salesrule,UNIQUE
def,magento,MAGENTO_REWARD_SALESRULE_RULE_ID_SALESRULE_ROW_ID,magento,magento_reward_salesrule,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_rma,"PRIMARY KEY"
def,magento,MAGENTO_RMA_INCREMENT_ID_STORE_ID,magento,magento_rma,UNIQUE
def,magento,MAGENTO_RMA_CUSTOMER_ID_CUSTOMER_ENTITY_ENTITY_ID,magento,magento_rma,"FOREIGN KEY"
def,magento,MAGENTO_RMA_STORE_ID_STORE_STORE_ID,magento,magento_rma,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_rma_grid,"PRIMARY KEY"
def,magento,MAGENTO_RMA_GRID_INCREMENT_ID_STORE_ID,magento,magento_rma_grid,UNIQUE
def,magento,MAGENTO_RMA_GRID_ENTITY_ID_MAGENTO_RMA_ENTITY_ID,magento,magento_rma_grid,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_rma_item_eav_attribute,"PRIMARY KEY"
def,magento,MAGENTO_RMA_ITEM_EAV_ATTR_ATTR_ID_EAV_ATTR_ATTR_ID,magento,magento_rma_item_eav_attribute,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_rma_item_eav_attribute_website,"PRIMARY KEY"
def,magento,MAGENTO_RMA_ITEM_EAV_ATTR_WS_ATTR_ID_EAV_ATTR_ATTR_ID,magento,magento_rma_item_eav_attribute_website,"FOREIGN KEY"
def,magento,MAGENTO_RMA_ITEM_EAV_ATTR_WS_WS_ID_STORE_WS_WS_ID,magento,magento_rma_item_eav_attribute_website,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_rma_item_entity,"PRIMARY KEY"
def,magento,MAGENTO_RMA_ITEM_ENTITY_RMA_ENTITY_ID_MAGENTO_RMA_ENTITY_ID,magento,magento_rma_item_entity,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_rma_item_entity_datetime,"PRIMARY KEY"
def,magento,MAGENTO_RMA_ITEM_ENTITY_DATETIME_ENTITY_ID_ATTRIBUTE_ID,magento,magento_rma_item_entity_datetime,UNIQUE
def,magento,FK_B78606504F598C92DEAD5EBB67CC61AE,magento,magento_rma_item_entity_datetime,"FOREIGN KEY"
def,magento,MAGENTO_RMA_ITEM_ENTT_DTIME_ATTR_ID_EAV_ATTR_ATTR_ID,magento,magento_rma_item_entity_datetime,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_rma_item_entity_decimal,"PRIMARY KEY"
def,magento,MAGENTO_RMA_ITEM_ENTITY_DECIMAL_ENTITY_ID_ATTRIBUTE_ID,magento,magento_rma_item_entity_decimal,UNIQUE
def,magento,MAGENTO_RMA_ITEM_ENTT_DEC_ATTR_ID_EAV_ATTR_ATTR_ID,magento,magento_rma_item_entity_decimal,"FOREIGN KEY"
def,magento,MAGENTO_RMA_ITEM_ENTT_DEC_ENTT_ID_MAGENTO_RMA_ITEM_ENTT_ENTT_ID,magento,magento_rma_item_entity_decimal,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_rma_item_entity_int,"PRIMARY KEY"
def,magento,MAGENTO_RMA_ITEM_ENTITY_INT_ENTITY_ID_ATTRIBUTE_ID,magento,magento_rma_item_entity_int,UNIQUE
def,magento,MAGENTO_RMA_ITEM_ENTT_INT_ATTR_ID_EAV_ATTR_ATTR_ID,magento,magento_rma_item_entity_int,"FOREIGN KEY"
def,magento,MAGENTO_RMA_ITEM_ENTT_INT_ENTT_ID_MAGENTO_RMA_ITEM_ENTT_ENTT_ID,magento,magento_rma_item_entity_int,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_rma_item_entity_text,"PRIMARY KEY"
def,magento,MAGENTO_RMA_ITEM_ENTITY_TEXT_ENTITY_ID_ATTRIBUTE_ID,magento,magento_rma_item_entity_text,UNIQUE
def,magento,MAGENTO_RMA_ITEM_ENTT_TEXT_ATTR_ID_EAV_ATTR_ATTR_ID,magento,magento_rma_item_entity_text,"FOREIGN KEY"
def,magento,MAGENTO_RMA_ITEM_ENTT_TEXT_ENTT_ID_MAGENTO_RMA_ITEM_ENTT_ENTT_ID,magento,magento_rma_item_entity_text,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_rma_item_entity_varchar,"PRIMARY KEY"
def,magento,MAGENTO_RMA_ITEM_ENTITY_VARCHAR_ENTITY_ID_ATTRIBUTE_ID,magento,magento_rma_item_entity_varchar,UNIQUE
def,magento,MAGENTO_RMA_ITEM_ENTT_VCHR_ATTR_ID_EAV_ATTR_ATTR_ID,magento,magento_rma_item_entity_varchar,"FOREIGN KEY"
def,magento,MAGENTO_RMA_ITEM_ENTT_VCHR_ENTT_ID_MAGENTO_RMA_ITEM_ENTT_ENTT_ID,magento,magento_rma_item_entity_varchar,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_rma_item_form_attribute,"PRIMARY KEY"
def,magento,MAGENTO_RMA_ITEM_FORM_ATTR_ATTR_ID_EAV_ATTR_ATTR_ID,magento,magento_rma_item_form_attribute,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_rma_shipping_label,"PRIMARY KEY"
def,magento,MAGENTO_RMA_SHIPPING_LABEL_RMA_ENTITY_ID_MAGENTO_RMA_ENTITY_ID,magento,magento_rma_shipping_label,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_rma_status_history,"PRIMARY KEY"
def,magento,MAGENTO_RMA_STATUS_HISTORY_RMA_ENTITY_ID_MAGENTO_RMA_ENTITY_ID,magento,magento_rma_status_history,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_sales_creditmemo_grid_archive,"PRIMARY KEY"
def,magento,MAGENTO_SALES_CREDITMEMO_GRID_ARCHIVE_INCREMENT_ID_STORE_ID,magento,magento_sales_creditmemo_grid_archive,UNIQUE
def,magento,PRIMARY,magento,magento_sales_invoice_grid_archive,"PRIMARY KEY"
def,magento,MAGENTO_SALES_INVOICE_GRID_ARCHIVE_INCREMENT_ID_STORE_ID,magento,magento_sales_invoice_grid_archive,UNIQUE
def,magento,PRIMARY,magento,magento_sales_order_grid_archive,"PRIMARY KEY"
def,magento,MAGENTO_SALES_ORDER_GRID_ARCHIVE_INCREMENT_ID_STORE_ID,magento,magento_sales_order_grid_archive,UNIQUE
def,magento,PRIMARY,magento,magento_sales_shipment_grid_archive,"PRIMARY KEY"
def,magento,MAGENTO_SALES_SHIPMENT_GRID_ARCHIVE_INCREMENT_ID_STORE_ID,magento,magento_sales_shipment_grid_archive,UNIQUE
def,magento,MAGENTO_SALESRULE_FILTER_RULE_ID_SEQUENCE_SALESRULE_SEQUENCE_VAL,magento,magento_salesrule_filter,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_scheduled_operations,"PRIMARY KEY"
def,magento,PRIMARY,magento,magento_targetrule,"PRIMARY KEY"
def,magento,PRIMARY,magento,magento_targetrule_customersegment,"PRIMARY KEY"
def,magento,FK_B8814D55D65E69A6594EEA15177ADE79,magento,magento_targetrule_customersegment,"FOREIGN KEY"
def,magento,FK_C8689D7B7075ACE9DF3E95CB5CE36E91,magento,magento_targetrule_customersegment,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_targetrule_index,"PRIMARY KEY"
def,magento,PRIMARY,magento,magento_targetrule_index_crosssell,"PRIMARY KEY"
def,magento,IDX_31AF14EF81FDC2FBC907C7AFB551F407,magento,magento_targetrule_index_crosssell,UNIQUE
def,magento,MAGENTO_TARGETRULE_IDX_CROSSSELL_PRD_PRD_SET_ID_PRD_ID,magento,magento_targetrule_index_crosssell_product,UNIQUE
def,magento,FK_9345746865FD6F97C44AAD7D03EC3058,magento,magento_targetrule_index_crosssell_product,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_targetrule_index_related,"PRIMARY KEY"
def,magento,IDX_CDB499BD6E62A607DAB1EE4895AD5DF1,magento,magento_targetrule_index_related,UNIQUE
def,magento,MAGENTO_TARGETRULE_IDX_RELATED_PRD_PRD_SET_ID_PRD_ID,magento,magento_targetrule_index_related_product,UNIQUE
def,magento,FK_F018B7EA5426D7CD98E40E7B3081DAB9,magento,magento_targetrule_index_related_product,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_targetrule_index_upsell,"PRIMARY KEY"
def,magento,IDX_2FF9494DEBB08EA6B55B5276F0B78C45,magento,magento_targetrule_index_upsell,UNIQUE
def,magento,MAGENTO_TARGETRULE_IDX_UPSELL_PRD_PRD_SET_ID_PRD_ID,magento,magento_targetrule_index_upsell_product,UNIQUE
def,magento,FK_9D05BD7FDEEE55E1FC4C2891966C909A,magento,magento_targetrule_index_upsell_product,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_targetrule_product,"PRIMARY KEY"
def,magento,MAGENTO_TARGETRULE_PRD_PRD_ID_SEQUENCE_PRD_SEQUENCE_VAL,magento,magento_targetrule_product,"FOREIGN KEY"
def,magento,MAGENTO_TARGETRULE_PRODUCT_RULE_ID_MAGENTO_TARGETRULE_RULE_ID,magento,magento_targetrule_product,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_versionscms_hierarchy_lock,"PRIMARY KEY"
def,magento,PRIMARY,magento,magento_versionscms_hierarchy_metadata,"PRIMARY KEY"
def,magento,FK_84B971B6459D9D0BADDD779EBDDFD6A3,magento,magento_versionscms_hierarchy_metadata,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_versionscms_hierarchy_node,"PRIMARY KEY"
def,magento,MAGENTO_VERSIONSCMS_HIERARCHY_NODE_REQUEST_URL_SCOPE_SCOPE_ID,magento,magento_versionscms_hierarchy_node,UNIQUE
def,magento,FK_12C2962523CC7EF2EA73AD4121B5DBFF,magento,magento_versionscms_hierarchy_node,"FOREIGN KEY"
def,magento,FK_A3B35A9AC57609C4C249DF3969C40F6F,magento,magento_versionscms_hierarchy_node,"FOREIGN KEY"
def,magento,PRIMARY,magento,magento_versionscms_increment,"PRIMARY KEY"
def,magento,UNQ_BE1CCB76CE284DD3ED440DB79C46FF2F,magento,magento_versionscms_increment,UNIQUE
def,magento,PRIMARY,magento,mst_blog_author,"PRIMARY KEY"
def,magento,MST_BLOG_AUTHOR_USER_ID_ADMIN_USER_USER_ID,magento,mst_blog_author,"FOREIGN KEY"
def,magento,PRIMARY,magento,mst_blog_category_entity,"PRIMARY KEY"
def,magento,PRIMARY,magento,mst_blog_category_entity_datetime,"PRIMARY KEY"
def,magento,MST_BLOG_CTGR_ENTT_DTIME_ENTT_ID_ATTR_ID_STORE_ID,magento,mst_blog_category_entity_datetime,UNIQUE
def,magento,MST_BLOG_CATEGORY_ENTITY_DATETIME_STORE_ID_STORE_STORE_ID,magento,mst_blog_category_entity_datetime,"FOREIGN KEY"
def,magento,MST_BLOG_CTGR_ENTT_DTIME_ATTR_ID_EAV_ATTR_ATTR_ID,magento,mst_blog_category_entity_datetime,"FOREIGN KEY"
def,magento,MST_BLOG_CTGR_ENTT_DTIME_ENTT_ID_MST_BLOG_CTGR_ENTT_ENTT_ID,magento,mst_blog_category_entity_datetime,"FOREIGN KEY"
def,magento,PRIMARY,magento,mst_blog_category_entity_decimal,"PRIMARY KEY"
def,magento,MST_BLOG_CATEGORY_ENTITY_DECIMAL_ENTITY_ID_ATTRIBUTE_ID_STORE_ID,magento,mst_blog_category_entity_decimal,UNIQUE
def,magento,MST_BLOG_CATEGORY_ENTITY_DECIMAL_STORE_ID_STORE_STORE_ID,magento,mst_blog_category_entity_decimal,"FOREIGN KEY"
def,magento,MST_BLOG_CTGR_ENTT_DEC_ATTR_ID_EAV_ATTR_ATTR_ID,magento,mst_blog_category_entity_decimal,"FOREIGN KEY"
def,magento,MST_BLOG_CTGR_ENTT_DEC_ENTT_ID_MST_BLOG_CTGR_ENTT_ENTT_ID,magento,mst_blog_category_entity_decimal,"FOREIGN KEY"
def,magento,PRIMARY,magento,mst_blog_category_entity_gallery,"PRIMARY KEY"
def,magento,MST_BLOG_CATEGORY_ENTITY_GALLERY_ENTITY_ID_ATTRIBUTE_ID_STORE_ID,magento,mst_blog_category_entity_gallery,UNIQUE
def,magento,MST_BLOG_CATEGORY_ENTITY_GALLERY_STORE_ID_STORE_STORE_ID,magento,mst_blog_category_entity_gallery,"FOREIGN KEY"
def,magento,MST_BLOG_CTGR_ENTT_GLR_ATTR_ID_EAV_ATTR_ATTR_ID,magento,mst_blog_category_entity_gallery,"FOREIGN KEY"
def,magento,MST_BLOG_CTGR_ENTT_GLR_ENTT_ID_MST_BLOG_CTGR_ENTT_ENTT_ID,magento,mst_blog_category_entity_gallery,"FOREIGN KEY"
def,magento,PRIMARY,magento,mst_blog_category_entity_int,"PRIMARY KEY"
def,magento,MST_BLOG_CATEGORY_ENTITY_INT_ENTITY_ID_ATTRIBUTE_ID_STORE_ID,magento,mst_blog_category_entity_int,UNIQUE
def,magento,MST_BLOG_CATEGORY_ENTITY_INT_STORE_ID_STORE_STORE_ID,magento,mst_blog_category_entity_int,"FOREIGN KEY"
def,magento,MST_BLOG_CTGR_ENTT_INT_ATTR_ID_EAV_ATTR_ATTR_ID,magento,mst_blog_category_entity_int,"FOREIGN KEY"
def,magento,MST_BLOG_CTGR_ENTT_INT_ENTT_ID_MST_BLOG_CTGR_ENTT_ENTT_ID,magento,mst_blog_category_entity_int,"FOREIGN KEY"
def,magento,PRIMARY,magento,mst_blog_category_entity_text,"PRIMARY KEY"
def,magento,MST_BLOG_CATEGORY_ENTITY_TEXT_ENTITY_ID_ATTRIBUTE_ID_STORE_ID,magento,mst_blog_category_entity_text,UNIQUE
def,magento,MST_BLOG_CATEGORY_ENTITY_TEXT_STORE_ID_STORE_STORE_ID,magento,mst_blog_category_entity_text,"FOREIGN KEY"
def,magento,MST_BLOG_CTGR_ENTT_TEXT_ATTR_ID_EAV_ATTR_ATTR_ID,magento,mst_blog_category_entity_text,"FOREIGN KEY"
def,magento,MST_BLOG_CTGR_ENTT_TEXT_ENTT_ID_MST_BLOG_CTGR_ENTT_ENTT_ID,magento,mst_blog_category_entity_text,"FOREIGN KEY"
def,magento,PRIMARY,magento,mst_blog_category_entity_varchar,"PRIMARY KEY"
def,magento,CATALOG_PRODUCT_ENTITY_VARCHAR_ENTITY_ID_ATTRIBUTE_ID_STORE_ID,magento,mst_blog_category_entity_varchar,UNIQUE
def,magento,MST_BLOG_CATEGORY_ENTITY_VARCHAR_STORE_ID_STORE_STORE_ID,magento,mst_blog_category_entity_varchar,"FOREIGN KEY"
def,magento,MST_BLOG_CTGR_ENTT_VCHR_ATTR_ID_EAV_ATTR_ATTR_ID,magento,mst_blog_category_entity_varchar,"FOREIGN KEY"
def,magento,MST_BLOG_CTGR_ENTT_VCHR_ENTT_ID_MST_BLOG_CTGR_ENTT_ENTT_ID,magento,mst_blog_category_entity_varchar,"FOREIGN KEY"
def,magento,PRIMARY,magento,mst_blog_category_post,"PRIMARY KEY"
def,magento,MST_BLOG_CATEGORY_POST_POST_ID_MST_BLOG_POST_ENTITY_ENTITY_ID,magento,mst_blog_category_post,"FOREIGN KEY"
def,magento,MST_BLOG_CTGR_POST_CTGR_ID_MST_BLOG_CTGR_ENTT_ENTT_ID,magento,mst_blog_category_post,"FOREIGN KEY"
def,magento,PRIMARY,magento,mst_blog_post_entity,"PRIMARY KEY"
def,magento,PRIMARY,magento,mst_blog_post_entity_datetime,"PRIMARY KEY"
